prophage	host	active	MW_pvalue	CohenD	prophage-host_ratio	mean_difference	prophage_len	prophage_mean_cov	prophage_median_cov	prophage_sd_cov	host_len	host_mean_cov	host_median_cov	host_sd_cov
IndC_bin_068_k141_53265_fragment_4	IndC_bin_068_k141_53265	no	0.0029513219341468348	0.23042159573381013	1.1450197110872993	0.6843204994884307	59219	5.403130751954609	5	3.092959704856703	187233	4.718810252466178	4	2.8414378447264177
IndC_bin_017_k141_161157_fragment_2	IndC_bin_017_k141_161157	no	0.028736396625800385	0	0.9896680555545999	-0.09032113196494684	8921	8.651608564062325	6	13.093246125581565	66881	8.741929696027272	7	10.016387370068621
IndC_bin_129_k141_29356_fragment_1	IndC_bin_129_k141_29356	no	0.0009912803889217004	0.18982729711820456	1.1823960111012546	0.34294247194757266	12207	2.223150651265667	2	1.8469219165366497	33817	1.8802081793180945	2	1.7653624873678446
IndC_bin_016_k141_329450_fragment_1	IndC_bin_016_k141_329450	no	2.6547741876126874e-68	0	0.646079064765575	-6.865368469899696	8221	12.532660260308965	12	5.277949363089017	9537	19.39802873020866	19	6.800234732890678
IndC_bin_019_k141_43937_fragment_1	IndC_bin_019_k141_43937	no	0.000891732662929449	0.15586469774898837	1.0684380157646196	0.5956738426218262	7058	9.299518277132332	9.0	3.9798774419095384	4474	8.703844434510506	9.0	3.656763465442133
IndC_bin_104_k141_99197_fragment_2	IndC_bin_104_k141_99197	no	0.25036068224646735	0.12234007644179747	1.0178673480839306	2.2278457195806425	10779	126.91594767603674	128	19.019859162179063	96041	124.6881019564561	125	17.362971011013542
IndC_bin_093_k141_379360_fragment_2	IndC_bin_093_k141_379360	no	0.20801201429507254	0	0.7932597148638184	-0.37402140126774697	12291	1.4351151248881295	1	1.3556680971362516	65167	1.8091365261558765	1	1.8547609308354163
IndC_bin_114_k141_325427_fragment_1	IndC_bin_114_k141_325427	no	0.0009341749178024732	0	0.9564710322083303	-2.447819805338881	12297	53.786451980157764	50	19.35436252222806	41025	56.234271785496645	53	18.711272676706912
IndC_bin_022_k141_298706_fragment_1	IndC_bin_022_k141_298706	no	1.46467911853587e-64	0	0.2556937262593384	-10.263164987861334	8160	3.525735294117647	2.0	3.635571349885363	7802	13.78890028197898	8.0	15.712792546344632
IndC_bin_022_k141_276178_fragment_1	IndC_bin_022_k141_276178	no	0.0800459591941066	0	0.9972851580453984	-0.013720801182153686	35282	5.040275494586474	5.0	3.0240467832642564	105285	5.053996295768628	5	2.9239535723343195
