prophage	host	active	MW_pvalue	CohenD	prophage-host_ratio	mean_difference	prophage_len	prophage_mean_cov	prophage_median_cov	prophage_sd_cov	host_len	host_mean_cov	host_median_cov	host_sd_cov
IndC_bin_085_k141_323452_fragment_2	IndC_bin_085_k141_323452	no	1.8486914737234217e-15	0.6382720547639448	6.363597638989098	0.35538583197165374	5156	0.421644685802948	0.0	0.7471049138453257	15530	0.06625885383129428	0.0	0.24874203945039383
IndC_bin_107_k141_149775_fragment_1	IndC_bin_107_k141_149775	no	0.07420848423945894	0.27028057816771206	1.2728744419967113	0.5495422485730486	12649	2.5634437504941103	2	2.3274979506263516	14315	2.0139015019210618	2	1.6884287916122598
IndC_bin_098_k141_6433_fragment_2	IndC_bin_098_k141_6433	no	0.4019174127227078	0	0.9825009337173931	-0.26929862449290987	23522	15.120015304821019	15.0	5.382374022764868	24050	15.389313929313928	15.0	5.375236771268859
IndC_bin_024_k141_4896_fragment_1	IndC_bin_024_k141_4896	no	0.014337511523619057	0.07607635909362015	1.0468115236985884	0.21704558865169066	56733	4.853630162339379	4	2.8766582968526024	89289	4.6365845736876885	4	2.82913687631368
IndC_bin_102_k141_33197_fragment_2	IndC_bin_102_k141_33197	no	0.8743032335449011	0.23857009260898662	1.134515378696408	0.7299171194568554	37352	6.156189762261726	6.0	3.2131526244291964	121617	5.426272642804871	5	2.897816805508697
IndC_bin_128_k141_348909_fragment_1	IndC_bin_128_k141_348909	no	8.61801744795226e-45	0.9863368598605656	1.6067688685810773	4.442679559931157	8371	11.764544259945048	11	4.686732547913232	158374	7.321864700013891	7.0	4.3139956285058805
IndC_bin_128_k141_348909_fragment_4	IndC_bin_128_k141_348909	no	2.3636144531532395e-56	1.0020952378891441	1.6336405324203258	4.63943024682639	8371	11.961294946840281	11	4.925265363042791	158374	7.321864700013891	7.0	4.3139956285058805
IndC_bin_114_k141_300625_fragment_1	IndC_bin_114_k141_300625	no	2.0848652874479539e-16	0	0.8185597354421247	-9.583903310292293	8957	43.237356257675565	42	10.343407822014369	60227	52.82125956796786	49	18.364610144942663
IndC_bin_098_k141_113660_fragment_1	IndC_bin_098_k141_113660	no	1.9797132873026206e-43	0	0.1641147183947862	-0.9383785522557816	26938	0.18423787957532112	0.0	0.6615413688690691	65081	1.1226164318311027	1	1.7448736086524743
IndC_bin_045_k141_59495_fragment_1	IndC_bin_045_k141_59495	yes	6.133484446404771e-108	1.8429590230581054	2.782966698025665	6.5311388006451185	36321	10.194212714407643	10	4.349724102321343	175353	3.6630739137625246	3	2.4894584424551702
IndC_bin_082_k141_326617_fragment_1	IndC_bin_082_k141_326617	no	1.90489914729248e-67	0	0.7805807991823888	-118.39936353048222	37347	421.20411278014296	419	84.40142011518778	17835	539.6034763106252	537	95.19500705263304
