prophage	host	active	MW_pvalue	CohenD	prophage-host_ratio	mean_difference	prophage_len	prophage_mean_cov	prophage_median_cov	prophage_sd_cov	host_len	host_mean_cov	host_median_cov	host_sd_cov
IndC_bin_068_k141_74703_fragment_5	IndC_bin_068_k141_74703	no	0.1132738855543366	0	0.9898636374712774	-0.03355263174597223	6501	3.2765728349484693	3	1.9325838440469219	187221	3.3101254666944415	3	1.8664946966110652
IndC_bin_129_k141_74455_fragment_1	IndC_bin_129_k141_74455	no	6.803723698749574e-09	0.37254218376142806	1.2986132941513004	0.5573613953416166	12372	2.4238603297769155	2.0	1.6010988777248287	207871	1.866498934435299	2	1.3831592161010478
IndC_bin_027_k141_10802_fragment_1	IndC_bin_027_k141_10802	no	3.248885631562576e-20	0.519835333641591	1.2456023343654696	1.6073531816413666	8763	8.151888622617825	8	3.2182080885164077	171313	6.544535440976459	6	2.960506034770172
IndC_bin_093_k141_379360_fragment_2	IndC_bin_093_k141_379360	no	0.7001581036890597	0	0.9905644698011634	-0.0185377712676289	12291	1.9461394516312749	2	1.4877406354232778	64859	1.9646772228989038	2	1.5478834155728045
IndC_bin_081_k141_329932_fragment_4	IndC_bin_081_k141_329932	no	0.014377610127805198	0.2379901210627966	1.0786000101541109	1.212777489059949	9799	16.642514542300233	16	5.3846789263988555	396354	15.429737053240284	15.0	4.789774262216372
IndC_bin_062_k141_9565_fragment_6	IndC_bin_062_k141_9565	no	6.934044067647926e-22	0.5589079989998355	1.1788074127627046	2.348775813682339	53599	15.484561279128341	15	4.542700078776729	271546	13.135785465446002	13.0	3.832079625608492
IndC_bin_064_k141_40564_fragment_1	IndC_bin_064_k141_40564	no	1.6481580572306522e-05	0.47412232358938067	1.44167444542257	2.207999797899099	14057	7.207156576794479	5	5.830139001558044	16603	4.99915677889538	5	3.0635362047011996
IndC_bin_107_k141_12983_fragment_1	IndC_bin_107_k141_12983	no	0.3386097534452986	0	0.9737310317251525	-0.07720088071417175	52798	2.861661426569188	3.0	1.911282956328813	37620	2.93886230728336	3.0	1.8654705618127911
IndC_bin_130_k141_37876_fragment_1	IndC_bin_130_k141_37876	no	4.226287201947253e-21	0.6571114996041174	1.3928309458212793	1.6491053536924936	28942	5.847108009121691	6.0	2.752575449591361	17323	4.198002655429198	4	2.2404894109531828
IndC_bin_114_k141_300625_fragment_1	IndC_bin_114_k141_300625	no	2.5613703658022107e-12	0	0.7992477051640021	-2.0528503509737313	8957	8.172937367422128	8	3.2099234813157986	60269	10.225787718395859	10	3.9358015230183336
IndC_bin_129_k141_29356_fragment_1	IndC_bin_129_k141_29356	no	0.6596744768533653	0.0350250047415562	1.027033102504588	0.05585262119970258	12154	2.1219351653776535	2.0	1.6304034552980033	33897	2.066082544177951	2	1.5580761670637293
IndC_bin_117_k141_396127_fragment_1	IndC_bin_117_k141_396127	no	9.023985351961064e-06	0	0.9014021558108254	-3.2133662685763156	46023	29.377267887795234	29	7.586329731956611	58361	32.59063415637155	32	8.515134734384432
IndC_bin_089_k141_226591_fragment_1	IndC_bin_089_k141_226591	no	0.06159821428151768	0.26187525767564485	1.0584394017371215	4.102678071772317	39674	74.30664919090589	73.0	16.831765452022008	52630	70.20397111913357	70.0	14.407371483930948
IndC_bin_061_k141_396187_fragment_1	IndC_bin_061_k141_396187	no	0.6233456828981537	0.1515436879026706	1.3664080982951354	0.05956209765144832	6447	0.22211881495269117	0	0.41570284042081695	10138	0.16255671730124285	0.0	0.36897894273824244
IndC_bin_118_k141_173225_fragment_1	IndC_bin_118_k141_173225	no	0.0750639866002816	0	0.9312677688796315	-0.04748772331952733	12533	0.6434213675895636	0	0.8929919231600353	18095	0.6909090909090909	1	0.830575706664807
IndC_bin_114_k141_325427_fragment_1	IndC_bin_114_k141_325427	no	0.002425670713591786	0	0.9350049030386505	-0.6529709151281224	12295	9.393493289955266	9	4.4144920792190705	41193	10.046464205083389	10	3.748713340190275
IndC_bin_060_k141_279783_fragment_1	IndC_bin_060_k141_279783	no	0.0014532973638230343	0.15701596346185767	1.15920747559841	0.2317463284284107	73640	1.6873709940249864	1.0	1.585415127541455	29904	1.4556246655965757	1.0	1.3576684733831705
IndC_bin_128_k141_329461_fragment_1	IndC_bin_128_k141_329461	no	0.004551024925761805	0.08125646456161693	1.0240398248943443	0.7064999765955484	48492	30.09523220325002	29.0	7.392623902128804	184757	29.388732226654472	29	9.825704489732605
IndC_bin_067_k141_307586_fragment_1	IndC_bin_067_k141_307586	no	0.6300859871368357	0	0.9490700560014199	-0.038162616574173525	9486	0.7111532785157073	0.0	0.9012707003981704	71261	0.7493158950898808	0	1.0434416161228983
IndC_bin_109_k141_212153_fragment_2	IndC_bin_109_k141_212153	no	4.8790650109280325e-05	0.28010936236744594	1.0345761007055463	13.618990683382947	41495	407.5035064465598	403	50.615368572554885	65247	393.88451576317686	391	46.53970654301361
IndC_bin_111_k141_339568_fragment_2	IndC_bin_111_k141_339568	no	0.01604752206305557	0	0.8187613593718371	-0.05249959918233016	12063	0.2371715162065821	0	0.469466679366489	116363	0.28967111538891227	0	0.527879475968759
IndC_bin_106_k141_39922_fragment_2	IndC_bin_106_k141_39922	yes	7.669298565586461e-115	2.0125356990423917	3.1782823953092767	19.518509307895517	4908	28.479013854930724	31.0	13.2488591157032	94897	8.960504547035207	9	3.547988527531151
IndC_bin_107_k141_392545_fragment_1	IndC_bin_107_k141_392545	no	2.240314070464559e-08	0.4206149493057856	1.3296038957141725	0.8194936558073085	30766	3.305792108171358	3.0	1.974377624206786	7043	2.4862984523640494	2	1.92191459823239
IndC_bin_110_k141_400326_fragment_1	IndC_bin_110_k141_400326	no	0.2780718072049948	0.20703288204738737	1.4358064466871219	0.1272849683164633	14582	0.4193526265258538	0.0	0.6953783911204616	6858	0.2920676582093905	0.0	0.5219393280694511
IndC_bin_098_k141_113660_fragment_1	IndC_bin_098_k141_113660	no	1.1168208886845679e-12	0.538067084651045	1.3212617480550544	1.342624336950661	27441	5.521846871469698	5	2.5615111531623844	65109	4.179222534519037	4	2.4272281661791233
IndC_bin_075_k141_174694_fragment_1	IndC_bin_075_k141_174694	no	0.627807049032752	0	0.9988718310949618	-0.004396351420855371	92749	3.892494797787577	4	2.1296726312585648	12191	3.8968911492084324	4	2.0115619897486936
IndC_bin_066_k141_420623_fragment_1	IndC_bin_066_k141_420623	no	0.8433687224264246	0	0.8889350212516177	-0.5941169932296413	27148	4.755156917636659	4.0	2.403365170865442	7988	5.3492739108663	4.0	4.285181471242237
IndC_bin_098_k141_222048_fragment_1	IndC_bin_098_k141_222048	no	0.8220887270177822	0.032262671860625466	1.0656420552460768	0.015190215978371086	6103	0.24660003277076847	0	0.46402309082990206	10207	0.2314098167923974	0	0.47753880376996705
IndC_bin_114_k141_263249_fragment_4	IndC_bin_114_k141_263249	no	0.6433038392331024	0	0.9572765717023688	-0.5098068744959932	39211	11.42291703858611	11	4.319796505064825	112566	11.932723913082103	11.0	4.552807382620247
IndC_bin_114_k141_263249_fragment_5	IndC_bin_114_k141_263249	no	5.284455600711051e-11	0	0.8450548203424851	-1.8489180505160299	10405	10.083805862566074	10	4.539299551250028	112566	11.932723913082103	11.0	4.552807382620247
IndC_bin_102_k141_33197_fragment_2	IndC_bin_102_k141_33197	no	1.3382553974486947e-12	0.4532309909126544	1.1667736516209557	1.734679188347414	37339	12.136077559656124	12	3.815673665760589	121570	10.40139837130871	10.0	3.8390152604414722
IndC_bin_069_k141_210219_fragment_2	IndC_bin_069_k141_210219	no	0.0854376559994173	0.17781786345448464	1.1183255398987346	0.3533461163264704	45885	3.339566307072028	3	2.0832125651949305	118797	2.9862201907455574	3	1.8861462693869462
IndC_bin_021_k141_3259_fragment_2	IndC_bin_021_k141_3259	no	1.5069819833667406e-13	0	0.8095922247493752	-1.2644891005709331	10673	5.376463974515132	5	2.3512207695251224	128972	6.640953075086065	6.0	2.741767968493301
IndC_bin_024_k141_4896_fragment_1	IndC_bin_024_k141_4896	no	0.35274790843723736	0	0.9597763016869768	-0.015584827759658415	56692	0.371869046779087	0.0	0.6376754027822692	89159	0.3874538745387454	0	0.6588023748800318
IndC_bin_008_k141_237965_fragment_1	IndC_bin_008_k141_237965	no	3.119500248887177e-06	0	0.7498873251941225	-0.2929453029987653	9220	0.8783080260303687	1.0	0.9972008554291167	12391	1.171253329029134	1	1.0450158594747194
