prophage	host	active	MW_pvalue	CohenD	prophage-host_ratio	mean_difference	prophage_len	prophage_mean_cov	prophage_median_cov	prophage_sd_cov	host_len	host_mean_cov	host_median_cov	host_sd_cov
IndC_bin_061_k141_396187_fragment_1	IndC_bin_061_k141_396187	no	0.009691489628795902	0	0.6536241739616632	-0.192791514295643	6476	0.3638048177887585	0.0	0.716800683570767	10142	0.5565963320844015	0.0	0.9534585969321662
IndC_bin_117_k141_396127_fragment_1	IndC_bin_117_k141_396127	no	2.632598247782997e-14	0	0.798314072483996	-4.501251734564093	45990	17.81687323331159	17.0	7.94043485548546	58367	22.318124967875683	21	8.301974544552051
IndC_bin_004_k141_283486_fragment_2	IndC_bin_004_k141_283486	no	0.0076798793113658686	0	0.8510993183995702	-7.22019713603688	10770	41.26982358402971	45.0	16.41726512469311	56467	48.49002072006659	48	11.545242345240053
IndC_bin_105_k141_332605_fragment_1	IndC_bin_105_k141_332605	no	0.9577759178743059	0	0.9697424347890806	-0.06569005283331553	12493	2.105338989834307	2	1.9227261666014102	47413	2.1710290426676226	2	1.9322344640071705
IndC_bin_098_k141_113660_fragment_1	IndC_bin_098_k141_113660	no	0.009382264821723895	0	0.981403076369018	-0.002650428147781908	26775	0.13986928104575164	0	0.4835838584123404	65198	0.14251970919353354	0.0	0.8198619832150361
IndC_bin_066_k141_347821_fragment_1	IndC_bin_066_k141_347821	no	0.4150514267574929	0.0540013427764793	1.082668124053892	0.06602452625059263	24234	0.8646942312453577	0.0	1.2740215669322243	97422	0.7986697049947651	0.0	1.1690147885457007
IndC_bin_064_k141_40564_fragment_1	IndC_bin_064_k141_40564	no	0.08969875726958425	0.3425990528249096	1.4417095771242294	0.8505369524375446	14055	2.776093916755603	2	2.896811371214028	16563	1.9255569643180583	1	1.9837099497291126
IndC_bin_128_k141_423776_fragment_2	IndC_bin_128_k141_423776	no	0.0008623780329935207	0	0.8818540391207075	-2.939760624370738	17413	21.942686498593005	21	7.411042237346898	121792	24.882447122963743	24.0	10.344661055084694
IndC_bin_054_k141_116958_fragment_1	IndC_bin_054_k141_116958	no	6.634023371213218e-42	0.8386918492656195	1.4916922946462292	17.623335261438193	61823	53.46553871536483	55	17.908121727879074	79330	35.842203453926636	44.0	23.714591213819855
IndC_bin_068_k141_76716_fragment_2	IndC_bin_068_k141_76716	no	0.00044270806424883465	0.1152132056851694	1.1266235122603288	0.2173138652325075	7628	1.933534347142108	2.0	1.9484406231491864	66527	1.7162204819096005	1	1.821811180853986
IndC_bin_075_k141_174694_fragment_1	IndC_bin_075_k141_174694	no	0.01604674284319133	0	0.8678641022612292	-0.6281033787452976	92612	4.1253617241826115	4.0	2.842886709238637	12193	4.753465102927909	5	2.7820094269650757
IndC_bin_046_k141_45893_fragment_2	IndC_bin_046_k141_45893	no	2.6125296417879563e-67	1.1968755275849452	1.4305376713803406	10.811042873712896	5957	35.92160483464831	35	8.220868029888264	134956	25.110561960935417	24.0	9.7773938773287
IndC_bin_082_k141_326617_fragment_1	IndC_bin_082_k141_326617	no	1.269920232222677e-16	0	0.8213382804395147	-5.0852798767423835	37341	23.3778956107228	23	8.10979905967791	17950	28.463175487465183	27.0	9.906749908180222
IndC_bin_128_k141_348909_fragment_1	IndC_bin_128_k141_348909	yes	4.296973610617962e-68	1.2819990084101553	1.653426475816728	11.700445383123249	8371	29.606737546290766	30	9.735911795764643	158610	17.906292163167517	16.0	8.47384447220336
IndC_bin_128_k141_348909_fragment_4	IndC_bin_128_k141_348909	yes	7.527148436394573e-83	1.4092129747235684	1.7090459390503085	12.696383741742292	8371	30.60267590490981	31	9.515154862121108	158610	17.906292163167517	16.0	8.47384447220336
IndC_bin_075_k141_386835_fragment_2	IndC_bin_075_k141_386835	no	0.30403763591440874	0	0.9537719215979414	-0.20449176720291096	10573	4.219048519814622	4	2.676509754751957	65989	4.423540287017533	4	3.1098707175425897
IndC_bin_085_k141_323452_fragment_2	IndC_bin_085_k141_323452	no	0.7760037188534914	0.06616832709275433	1.1073197687824503	0.0703268660712425	5088	0.72562893081761	0.0	1.146354979929051	15692	0.6553020647463675	0.0	0.9721941603666899
IndC_bin_098_k141_6433_fragment_2	IndC_bin_098_k141_6433	no	0.010067830951407467	0.17916112330554307	1.2448697397753634	0.2831745817152549	23437	1.439604044886291	1	1.658965303546895	24030	1.1564294631710361	1.0	1.4980529159310862
IndC_bin_027_k141_10802_fragment_1	IndC_bin_027_k141_10802	no	1.777634843887244e-17	0.669898507605	3.959374234532369	0.7103832411665203	8755	0.950428326670474	0	1.364238827162912	170343	0.2400450855039538	0	0.62281097535087
IndC_bin_017_k141_161157_fragment_2	IndC_bin_017_k141_161157	no	0.11958525530310986	0.03648064572479074	1.0336531509813625	0.11280858934427052	9004	3.4649044868947136	3.0	3.3019388482355883	67155	3.352095897550443	3	2.8673445932198978
