prophage	host	active	MW_pvalue	CohenD	prophage-host_ratio	mean_difference	prophage_len	prophage_mean_cov	prophage_median_cov	prophage_sd_cov	host_len	host_mean_cov	host_median_cov	host_sd_cov
IndF_bin_030_k141_113638_fragment_1	IndF_bin_030_k141_113638	no	4.90575312020654e-66	0	0.08140352288536153	-21.260367028466472	7235	1.8840359364201797	1	2.4225836517481745	18483	23.144402964886652	26	18.76494980027253
IndF_bin_135_k141_9417_fragment_1	IndF_bin_135_k141_9417	no	7.418438221769818e-54	0	0.36022556177359455	-27.25647015711722	10511	15.346779564266008	0	26.61638712532134	61913	42.60324972138323	46	19.034255571524252
IndF_bin_029_k141_141763_fragment_1	IndF_bin_029_k141_141763	no	3.977117830168563e-13	0.5171877383568612	1.2166969517644157	2.7642090115783287	27666	15.52031374249982	15.0	6.024826892204516	51026	12.756104730921491	12.0	4.564309325123621
IndF_bin_029_k141_141763_fragment_3	IndF_bin_029_k141_141763	no	3.078567331679164e-26	0.7880485774919654	1.4398139650065833	5.610312999745817	12453	18.366417730667308	16	8.974099129131927	51026	12.756104730921491	12.0	4.564309325123621
IndF_bin_071_k141_151810_fragment_1	IndF_bin_071_k141_151810	no	0.06564962744967465	0	0.8958968334797093	-0.7673871709965594	11334	6.604023292747486	6.0	2.7305355294489813	45758	7.371410463744045	7.0	3.5210284627645754
IndF_bin_124_k141_207260_fragment_2	IndF_bin_124_k141_207260	no	7.334895287841526e-15	0	0.8379374897468594	-5.699507792558208	10491	29.469068725574303	29	7.001203170474762	75224	35.16857651813251	35.0	9.068651984418945
IndF_bin_143_k141_312659_fragment_1	IndF_bin_143_k141_312659	yes	1.8479291180676902e-151	2.9712196983001045	13.663151262532665	28.109404311307678	47958	30.329183869218898	29.0	13.264927425624236	149427	2.2197795579112207	2	1.7453131356810156
IndF_bin_092_k141_240868_fragment_2	IndF_bin_092_k141_240868	no	nan	0	0	0	42933	0	0	0.0	51338	0	0.0	0.0
IndF_bin_092_k141_240868_fragment_3	IndF_bin_092_k141_240868	no	nan	0	0	0	9178	0	0.0	0.0	51338	0	0.0	0.0
IndF_bin_064_k141_407748_fragment_2	IndF_bin_064_k141_407748	no	nan	0	0.0	-0.05126009610469277	8112	0	0.0	0.0	78248	0.05126009610469277	0.0	0.3216512137355597
IndF_bin_115_k141_338921_fragment_1	IndF_bin_115_k141_338921	no	0.997189998674589	0.057494972043876456	1.0479673789989066	0.0907162815916398	31589	1.9819240874988129	2	1.5627586897817412	189600	1.891207805907173	2.0	1.59272389642457
IndF_bin_036_k141_156691_fragment_1	IndF_bin_036_k141_156691	no	0.21653305101236742	0.10732522709451264	1.2002687338297873	0.07874125326187459	45654	0.47191921846935647	0.0	0.7654898068168635	142157	0.3931779652074819	0	0.7004051919391071
IndF_bin_143_k141_400371_fragment_1	IndF_bin_143_k141_400371	no	0.8443373907144791	0.00960326067359869	1.0073114026097412	0.018210770796192044	37613	2.5089463749235636	2	1.9121696129122796	36052	2.4907356041273716	2.0	1.880319048768315
